20.1783,49.7576,126.172
20.0895,49.8785,126.511
19.9998,49.9987,126.864
19.9095,50.1185,127.116
19.8186,50.2378,127.469
19.7265,50.3562,127.922
19.634,50.4743,128.274
19.5408,50.5918,128.597
19.447,50.7089,128.819
19.3527,50.8255,129.141
19.2571,50.9411,129.564
19.1613,51.0566,129.886
19.0645,51.1711,130.281
18.9672,51.2853,130.576
18.8692,51.3989,130.909
18.7702,51.5115,131.341
18.6708,51.6239,131.673
18.5707,51.7356,132.025
18.4701,51.8468,132.276
18.3688,51.9575,132.627
18.2664,52.0671,133.078
18.1637,52.1764,133.429
18.0603,52.2851,133.753
17.9564,52.3933,133.977
17.8519,52.5009,134.3
17.7463,52.6075,134.724
17.6406,52.7138,135.048
17.5338,52.8192,135.439
17.4266,52.9241,135.731
17.3189,53.0285,136.065
17.2101,53.1318,136.5
17.1011,53.2348,136.834
16.9913,53.337,137.182
16.8811,53.4388,137.431
16.7703,53.5399,137.779
16.6584,53.6398,138.227
16.5463,53.7395,138.575
16.4336,53.8384,138.906
16.3204,53.9368,139.137
16.2066,54.0346,139.468
16.0919,54.1312,139.899
15.9769,54.2276,140.229
15.8612,54.323,140.604
15.745,54.4179,140.879
15.6283,54.5121,141.223
15.5107,54.6053,141.668
15.3928,54.698,142.012
15.2743,54.79,142.345
15.1554,54.8814,142.577
15.036,54.9722,142.91
14.9157,55.0618,143.342
14.7952,55.1511,143.675
14.6739,55.2393,144.044
14.5523,55.3271,144.314
14.4301,55.4142,144.661
14.3071,55.5001,145.109
14.1839,55.5856,145.456
14.0601,55.6703,145.784
13.9359,55.7544,146.012
13.8113,55.8379,146.34
13.6858,55.9201,146.768
13.5602,56.0021,147.095
13.4338,56.0829,147.477
13.3072,56.1632,147.758
13.18,56.2428,148.098
13.0521,56.3212,148.539
12.924,56.3991,148.879
12.7953,56.4763,149.218
12.6663,56.5528,149.457
12.5369,56.6286,149.795
12.4067,56.7031,150.234
12.2763,56.7773,150.572
12.1454,56.8505,150.927
12.0141,56.9231,151.182
11.8824,56.9949,151.536
11.75,57.0654,151.991
11.6174,57.1355,152.345
11.4844,57.2049,152.663
11.3511,57.2735,152.881
11.2174,57.3416,153.198
11.083,57.4082,153.616
10.9484,57.4745,153.934
10.8133,57.5396,154.34
10.6779,57.6041,154.646
10.5421,57.6679,154.972
10.4058,57.7304,155.398
10.2692,57.7926,155.723
10.1322,57.8537,156.085
9.99498,57.9142,156.347
9.85738,57.9739,156.696
9.7192,58.0322,157.145
9.58084,58.0902,157.494
9.44211,58.1472,157.818
9.30312,58.2036,158.042
9.16385,58.2593,158.366
9.024,58.3136,158.79
8.88404,58.3676,159.113
8.7436,58.4202,159.504
8.60295,58.4724,159.795
8.462,58.5237,160.13
8.32058,58.5737,160.564
8.17901,58.6233,160.899
8.03709,58.6718,161.247
7.89496,58.7198,161.494
7.75256,58.7669,161.842
7.60969,58.8126,162.289
7.46669,58.8579,162.637
7.32339,58.9022,162.97
7.17989,58.9459,163.202
7.03616,58.9888,163.535
6.89199,59.0303,163.968
6.74773,59.0714,164.3
6.60314,59.1113,164.67
6.45838,59.1506,164.941
6.31339,59.189,165.288
6.16804,59.2261,165.735
6.02258,59.2627,166.082
5.87688,59.2984,166.41
5.73102,59.3334,166.639
5.58498,59.3676,166.967
5.43859,59.4003,167.395
5.29213,59.4327,167.724
5.1454,59.4639,168.104
4.99854,59.4944,168.384
4.85151,59.5241,168.725
4.7042,59.5524,169.166
4.5568,59.5802,169.507
4.40923,59.6071,169.845
4.26153,59.6333,170.082
4.11369,59.6586,170.42
3.9656,59.6825,170.857
3.81745,59.706,171.195
3.66912,59.7283,171.552
3.5207,59.7501,171.81
3.37216,59.7709,172.164
3.22341,59.7902,172.619
3.0746,59.8092,172.973
2.92569,59.8271,173.29
2.77669,59.8445,173.507
2.62761,59.861,173.824
2.47836,59.876,174.24
2.32908,59.8908,174.557
2.17967,59.904,174.966
2.03021,59.9167,175.274
1.88068,59.9286,175.598
1.73104,59.939,176.023
1.58138,59.9491,176.347
1.43165,59.958,176.711
1.28187,59.9663,176.974
1.13206,59.9737,177.322
0.982173,59.9796,177.77
0.832272,59.9851,178.118
0.68234,59.9896,178.444
0.532388,59.9935,178.67
0.382419,59.9965,178.996
0.232426,59.998,179.422
0.0824299,59.9992,179.747
-0.0675701,59.9991,180.133
-0.217569,59.9983,180.419
-0.36756,59.9967,180.757
-0.517529,59.9936,181.194
-0.66749,59.9902,181.532
-0.817422,59.9856,181.875
-0.967333,59.9804,182.118
-1.11721,59.9744,182.461
-1.26702,59.9669,182.903
-1.41681,59.9589,183.246
-1.56654,59.9499,183.591
-1.71623,59.9402,183.835
-1.86586,59.9297,184.179
-2.01537,59.9176,184.623
-2.16486,59.9052,184.968
-2.31425,59.8917,185.31
-2.46358,59.8775,185.552
-2.61283,59.8625,185.895
-2.76191,59.846,186.337
-2.91096,59.8291,186.679
-3.05988,59.8111,187.027
-3.20871,59.7924,187.274
-3.35744,59.7729,187.621
-3.50596,59.7519,188.068
-3.65443,59.7305,188.415
-3.80274,59.7081,188.751
-3.95096,59.685,188.986
-4.09904,59.6611,189.322
-4.24687,59.6357,189.758
-4.39464,59.6099,190.093
-4.5422,59.583,190.457
-4.68965,59.5554,190.72
-4.83693,59.527,191.071
-4.98393,59.4971,191.522
-5.13083,59.4668,191.873
-5.27754,59.4355,192.196
-5.42411,59.4036,192.418
-5.57051,59.371,192.74
-5.71656,59.3368,193.162
-5.86254,59.3023,193.485
-6.0082,59.2665,193.88
-6.15372,59.2301,194.175
-6.29902,59.1928,194.507
-6.44397,59.1542,194.939
-6.58881,59.1152,195.272
